9.2290	2.6008
9.0764	2.6167
8.8124	2.6335
8.5428	2.6672
8.3181	2.6953
8.0597	2.7234
7.8182	2.7571
7.5373	2.8077
7.1947	2.8526
6.9194	2.8975
6.6667	2.9312
6.3352	3.0155
5.9926	3.0660
5.6724	3.1335
5.2230	3.2458
4.8018	3.3244
4.4366	3.4312
4.1389	3.5154
3.7738	3.5997
3.3638	3.7513
3.0099	3.8524
2.7178	3.9311
2.5380	4.0041
2.2291	4.0828
1.9370	4.1839
1.6898	4.2625
1.3977	4.3692
1.1731	4.4647
0.9259	4.5321
0.6956	4.6389
