448	616
449	611
450	656
451	592
452	658
453	624
454	629
455	614
456	664
457	622
458	567
459	640
460	623
461	635
462	625
463	656
464	587
465	605
466	655
467	622
468	580
469	594
470	611
471	590
472	601
473	544
474	636
475	601
476	656
477	597
478	576
479	604
480	596
481	625
482	572
483	574
484	591
485	565
486	605
487	603
488	589
489	600
490	561
491	559
492	564
493	604
494	593
495	616
496	583
497	634
498	614
499	647
500	597
501	591
502	620
503	589
504	604
505	615
506	589
507	599
508	573
509	601
510	593
511	570
512	607
513	621
514	638
515	624
516	613
517	695
518	598
519	639
520	633
521	616
522	634
523	590
524	595
525	625
526	614
527	622
528	573
529	569
530	628
531	638
532	645
533	595
534	614
535	596
536	628
537	578
538	625
539	645
540	567
541	644
542	583
543	610
544	593
545	643
546	604
547	593
548	610
549	567
550	602
551	622
552	593
553	622
554	569
555	622
556	631
557	602
558	621
559	605
560	520
561	629
562	579
563	591
564	609
565	610
566	624
567	570
568	553
569	553
570	623
571	586
572	564
573	565
574	606
575	607
576	612
577	551
578	593
579	605
580	574
581	598
582	585
583	619
584	630
585	548
586	607
587	577
588	591
589	573
590	595
591	566
592	542
593	565
594	552
595	580
596	576
597	584
598	559
599	546
600	549
601	554
602	620
603	598
604	537
605	555
606	512
607	591
608	578
609	563
610	577
611	525
612	584
613	597
614	569
615	608
616	587
617	556
618	582
619	577
620	549
621	582
622	573
623	592
624	597
625	597
626	606
627	571
628	577
629	619
630	588
631	569
632	572
633	573
634	591
635	595
636	603
637	554
638	607
639	609
640	591
641	573
642	586
643	559
644	614
645	570
646	594
647	589
648	612
649	600
650	608
651	577
652	600
653	572
654	599
655	592
656	623
657	600
658	613
659	581
660	593
661	587
662	635
663	559
664	621
665	588
666	569
667	602
668	545
669	610
670	573
671	599
672	613
673	629
674	604
675	606
676	571
677	609
678	612
679	600
680	589
681	588
682	603
683	630
684	644
685	598
686	589
687	598
688	650
689	612
690	640
691	634
692	617
693	636
694	588
695	620
696	650
697	655
698	634
699	595
700	622
701	606
702	588
703	618
704	637
705	597
706	607
707	650
708	661
709	659
710	609
711	589
712	639
713	647
714	637
715	629
716	679
717	617
718	683
719	654
720	666
721	645
722	657
723	621
724	610
725	658
726	626
727	655
728	587
729	613
730	631
731	656
732	591
733	627
734	598
735	596
736	566
737	630
738	615
739	582
740	559
741	590
742	583
743	537
744	562
745	551
746	523
747	589
748	529
749	494
750	576
751	507
752	489
753	532
754	519
755	503
756	440
757	491
758	443
759	431
760	502
761	419
762	449
763	486
764	453
765	428
766	419
767	439
768	407
769	397
770	397
771	406
772	384
773	373
774	352
775	392
776	336
777	392
778	372
779	376
780	323
781	350
782	335
783	336
784	314
785	330
786	347
787	311
788	322
789	316
790	330
791	293
792	285
793	299
794	332
795	289
796	276
797	282
798	242
799	262
800	287
801	279
802	282
803	255
804	256
805	279
806	248
807	258
808	239
809	229
810	282
811	277
812	259
813	251
814	253
815	247
816	217
817	223
818	250
819	252
820	224
821	273
822	224
823	221
824	239
825	223
826	232
827	251
828	233
829	232
830	223
831	237
832	230
833	224
834	187
835	242
836	208
837	228
838	245
839	216
840	197
841	229
842	210
843	247
844	219
845	245
846	235
847	240
848	242
849	247
850	236
851	236
852	271
853	261
854	239
855	263
856	294
857	281
858	282
859	314
860	317
861	335
862	331
863	352
864	387
865	380
866	392
867	390
868	427
869	458
870	497
871	470
872	560
873	517
874	520
875	590
876	575
877	658
878	622
879	641
880	742
881	778
882	787
883	863
884	814
885	889
886	865
887	948
888	928
889	1027
890	1058
891	1062
892	1050
893	1120
894	1177
895	1078
896	1208
897	1240
898	1284
899	1349
900	1380
901	1375
902	1399
903	1441
904	1471
905	1432
906	1474
907	1424
908	1481
909	1571
910	1544
911	1554
912	1573
913	1625
914	1620
915	1613
916	1661
917	1528
918	1586
919	1617
920	1574
921	1615
922	1576
923	1549
924	1551
925	1500
926	1497
927	1466
928	1450
929	1450
930	1385
931	1413
932	1409
933	1355
934	1260
935	1231
936	1186
937	1171
938	1125
939	1140
940	1091
941	1066
942	1027
943	968
944	902
945	827
946	821
947	837
948	816
949	704
950	721
951	663
952	648
953	618
954	606
955	565
956	529
957	505
958	487
959	473
960	456
961	406
962	430
963	412
964	383
965	339
966	341
967	365
968	307
969	321
970	341
971	332
972	336
973	314
974	286
975	294
976	271
977	285
978	251
979	277
980	274
981	282
982	266
983	241
984	271
985	262
986	245
987	242
988	231
989	241
990	201
991	225
992	237
993	222
994	221
995	250
996	218
997	244
998	229
999	223
1000	221
1001	219
1002	221
1003	240
1004	216
1005	238
1006	212
1007	180
1008	228
1009	227
1010	228
1011	214
1012	198
1013	232
1014	241
1015	211
1016	237
1017	224
1018	216
1019	214
1020	231
1021	217
1022	244
1023	225
