0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	15
11	40
12	44
13	47
14	55
15	62
16	95
17	95
18	100
19	130
20	187
21	205
22	229
23	318
24	372
25	423
26	351
27	244
28	121
29	86
30	69
31	51
32	66
33	67
34	83
35	93
36	100
37	141
38	163
39	211
40	299
41	350
42	466
43	548
44	666
45	932
46	1203
47	1623
48	2017
49	2172
50	1865
51	1484
52	1000
53	599
54	371
55	212
56	165
57	155
58	156
59	179
60	147
61	183
62	171
63	143
64	178
65	156
66	165
67	160
68	160
69	141
70	133
71	161
72	142
73	161
74	142
75	153
76	155
77	148
78	166
79	179
80	176
81	148
82	157
83	154
84	115
85	147
86	140
87	146
88	149
89	123
90	138
91	124
92	119
93	141
94	145
95	117
96	147
97	121
98	131
99	128
100	125
101	131
102	135
103	116
104	142
105	128
106	137
107	109
108	129
109	99
110	113
111	120
112	122
113	108
114	105
115	108
116	124
117	111
118	118
119	102
120	100
121	100
122	110
123	101
124	94
125	107
126	94
127	90
128	107
129	94
130	91
131	87
132	106
133	90
134	90
135	85
136	98
137	98
138	97
139	69
140	99
141	93
142	90
143	70
144	77
145	83
146	78
147	80
148	83
149	83
150	78
151	68
152	70
153	66
154	78
155	79
156	82
157	66
158	85
159	69
160	60
161	72
162	60
163	64
164	71
165	66
166	63
167	66
168	58
169	74
170	67
171	60
172	66
173	75
174	65
175	70
176	84
177	60
178	54
179	56
180	59
181	58
182	81
183	50
184	63
185	47
186	58
187	48
188	48
189	49
190	40
191	51
192	47
193	57
194	60
195	49
196	50
197	56
198	46
199	41
200	50
201	57
202	61
203	46
204	43
205	47
206	41
207	47
208	36
209	44
210	42
211	47
212	40
213	45
214	44
215	42
216	43
217	36
218	31
219	59
220	57
221	47
222	32
223	41
224	50
225	38
226	35
227	41
228	41
229	41
230	44
231	33
232	43
233	28
234	56
235	37
236	33
237	39
238	38
239	44
240	36
241	29
242	38
243	36
244	43
245	30
246	30
247	34
248	41
249	38
250	37
251	43
252	35
253	38
254	32
255	40
256	41
257	28
258	40
259	44
260	38
261	36
262	39
263	41
264	45
265	33
266	40
267	42
268	38
269	29
270	28
271	23
272	34
273	26
274	23
275	22
276	27
277	30
278	20
279	22
280	23
281	26
282	25
283	23
284	11
285	16
286	26
287	18
288	21
289	24
290	30
291	13
292	26
293	11
294	23
295	20
296	15
297	10
298	17
299	14
300	14
301	15
302	21
303	11
304	15
305	16
306	14
307	10
308	8
309	17
310	15
311	11
312	10
313	13
314	18
315	19
316	17
317	15
318	13
319	15
320	17
321	12
322	21
323	14
324	13
325	14
326	8
327	12
328	19
329	9
330	17
331	11
332	15
333	15
334	13
335	14
336	11
337	12
338	17
339	12
340	14
341	16
342	25
343	19
344	8
345	14
346	16
347	16
348	13
349	23
350	16
351	22
352	18
353	23
354	21
355	14
356	19
357	24
358	22
359	14
360	17
361	32
362	23
363	23
364	24
365	24
366	41
367	40
368	31
369	22
370	30
371	29
372	27
373	33
374	27
375	31
376	27
377	29
378	27
379	30
380	24
381	23
382	21
383	25
384	25
385	18
386	26
387	22
388	20
389	19
390	20
391	18
392	16
393	18
394	14
395	14
396	11
397	10
398	7
399	13
400	8
401	9
402	15
403	15
404	6
405	13
406	3
407	13
408	7
409	11
410	16
411	7
412	10
413	14
414	11
415	16
416	10
417	9
418	13
419	8
420	10
421	16
422	15
423	13
424	10
425	11
426	10
427	10
428	13
429	11
430	6
431	16
432	13
433	11
434	14
435	13
436	6
437	10
438	14
439	6
440	8
441	19
442	10
443	8
444	6
445	6
446	12
447	5
448	5
449	10
450	10
451	7
452	7
453	7
454	7
455	8
456	9
457	8
458	11
459	8
460	14
461	11
462	12
463	2
464	6
465	8
466	10
467	4
468	11
469	3
470	15
471	11
472	13
473	13
474	17
475	15
476	13
477	16
478	8
479	6
480	11
481	12
482	8
483	13
484	8
485	9
486	13
487	7
488	9
489	5
490	9
491	11
492	6
493	12
494	9
495	7
496	3
497	12
498	10
499	9
500	8
501	3
502	7
503	5
504	8
505	9
506	5
507	3
508	4
509	8
510	6
511	8
512	5
513	6
514	7
515	6
516	4
517	7
518	6
519	3
520	5
521	9
522	4
523	9
524	4
525	6
526	4
527	4
528	6
529	7
530	3
531	8
