445	1306
446	1437
447	1615
448	1790
449	2057
450	2240
451	2525
452	2861
453	3093
454	3605
455	4089
456	4457
457	4928
458	5426
459	5951
460	6639
461	7230
462	7830
463	8450
464	9248
465	10091
466	10537
467	11427
468	12187
469	12839
470	13771
471	14105
472	15112
473	15753
474	16062
475	16832
476	17364
477	17859
478	18386
479	18493
480	18973
481	18858
482	19156
483	19435
484	19115
485	19087
486	19043
487	18840
488	18404
489	17704
490	17660
491	17193
492	16530
493	15844
494	15130
495	14235
496	13680
497	13031
498	11817
499	11246
500	10532
501	9711
502	8827
503	8213
504	7478
505	6984
506	6125
507	5564
508	4919
509	4371
510	4024
511	3359
512	2937
513	2654
514	2265
515	2031
516	1752
517	1432
518	1348
519	1136
520	943
521	867
522	745
523	661
524	550
525	515
526	425
527	391
528	374
529	294
530	245
531	253
532	265
533	200
534	222
535	218
536	200
537	187
538	191
539	174
540	172
541	139
542	163
543	165
544	170
545	144
546	180
547	140
548	123
549	133
550	162
551	152
552	123
553	130
554	138
555	145
556	138
557	144
558	102
559	132
560	133
561	110
562	138
563	106
564	103
565	112
566	104
567	111
568	124
569	119
570	118
571	132
572	117
573	108
574	93
575	97
576	114
577	90
578	105
579	90
580	108
581	87
582	103
583	96
584	106
585	101
586	97
587	125
588	122
589	84
590	86
591	108
592	97
593	93
594	76
595	99
596	94
597	87
598	91
599	107
600	94
601	91
602	88
603	82
604	84
605	97
606	74
607	86
608	85
609	109
610	102
611	85
612	82
613	89
614	90
615	88
616	81
617	78
618	94
619	73
620	104
621	94
622	77
623	70
624	78
625	82
626	62
627	77
628	74
629	80
630	81
631	73
632	73
633	76
634	83
635	86
636	65
637	76
638	72
639	62
640	89
641	74
642	84
643	72
644	79
645	90
646	74
647	71
648	72
649	73
650	65
651	84
652	78
653	86
654	69
655	55
656	67
657	79
658	77
659	62
660	85
661	67
662	78
663	53
664	68
665	85
666	94
667	73
668	62
669	68
670	66
671	69
672	70
673	66
674	65
675	78
676	48
677	79
678	67
679	64
680	58
681	51
682	59
683	62
684	70
685	77
686	61
687	70
688	58
689	52
690	69
691	56
692	61
693	57
694	58
695	47
696	63
697	66
698	62
699	54
700	50
701	60
702	52
703	67
704	54
705	53
706	51
707	50
708	49
709	52
710	46
711	48
712	57
713	49
714	53
715	46
716	38
717	51
718	52
719	55
720	53
721	54
722	39
723	52
724	54
725	56
726	45
727	32
728	45
729	34
730	46
731	49
732	46
733	45
734	42
735	40
736	34
737	53
738	39
739	57
740	43
741	35
742	36
743	45
744	47
745	40
746	45
747	49
748	44
749	32
750	39
751	33
752	46
753	37
754	37
755	34
756	43
757	44
758	31
759	38
760	47
761	45
762	30
763	30
764	30
765	46
766	40
767	53
768	43
769	40
770	29
771	38
772	37
773	43
774	30
775	32
776	35
777	35
778	29
779	43
780	30
781	31
782	36
783	44
784	44
785	39
786	45
787	33
788	39
789	44
790	49
791	24
792	25
793	35
794	35
795	45
796	34
797	35
798	35
799	37
800	31
801	22
802	53
803	34
804	40
805	37
806	31
807	22
808	36
809	35
810	34
811	39
812	33
813	33
814	25
815	27
816	37
817	25
818	33
819	34
820	21
821	29
822	29
823	29
824	25
825	28
826	25
827	29
828	27
829	34
830	33
831	31
832	36
833	20
834	28
835	19
836	23
837	27
838	23
839	29
840	30
841	28
842	19
843	19
844	35
845	23
846	37
847	31
848	30
849	17
850	27
851	28
852	29
853	41
854	26
855	30
856	24
857	27
858	31
859	28
860	26
861	19
862	22
863	31
864	19
865	22
866	23
867	19
868	24
869	26
870	21
871	17
872	22
873	22
874	21
875	29
876	24
877	21
878	39
879	11
880	19
881	16
882	24
883	26
884	24
885	15
886	14
887	20
888	30
889	27
890	23
891	26
892	29
893	27
894	27
895	24
896	30
897	18
898	25
899	29
900	23
901	24
902	25
903	20
904	22
905	26
906	24
907	34
908	30
909	26
910	17
911	23
912	27
913	25
914	20
915	25
916	20
917	31
918	17
919	27
920	36
921	32
922	37
923	24
924	28
925	30
926	27
927	28
928	34
929	26
930	29
931	31
932	27
933	32
934	34
935	33
936	37
937	25
938	24
939	25
940	33
941	34
942	42
943	26
944	27
945	37
946	27
947	23
948	33
949	28
950	24
951	21
952	30
953	34
954	30
955	34
956	32
957	27
958	28
959	33
960	23
961	22
962	27
963	26
964	18
965	36
966	17
967	17
968	32
969	30
970	32
971	24
972	29
973	26
974	30
975	25
976	20
977	19
978	19
979	15
980	27
981	26
982	17
983	24
984	20
985	20
986	12
987	14
988	13
989	23
990	16
991	10
992	14
993	13
994	17
995	18
996	16
997	15
998	16
999	13
1000	11
1001	10
1002	14
1003	14
1004	7
1005	11
1006	12
1007	4
1008	10
1009	7
1010	13
1011	10
1012	11
1013	12
1014	8
1015	9
1016	13
1017	8
1018	6
1019	7
1020	3
1021	12
1022	11
1023	9
