0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	92
11	208
12	217
13	210
14	248
15	249
16	248
17	249
18	249
19	239
20	276
21	269
22	288
23	294
24	278
25	235
26	262
27	270
28	251
29	281
30	254
31	269
32	293
33	263
34	268
35	314
36	275
37	297
38	310
39	316
40	317
41	326
42	335
43	341
44	337
45	337
46	328
47	380
48	406
49	335
50	324
51	364
52	378
53	369
54	371
55	400
56	392
57	400
58	413
59	416
60	425
61	395
62	383
63	433
64	395
65	437
66	389
67	405
68	421
69	391
70	407
71	378
72	426
73	373
74	364
75	395
76	390
77	383
78	398
79	387
80	414
81	359
82	357
83	367
84	394
85	350
86	345
87	364
88	362
89	395
90	352
91	377
92	372
93	393
94	355
95	392
96	396
97	396
98	400
99	356
100	374
101	360
102	366
103	367
104	350
105	358
106	376
107	355
108	371
109	352
110	338
111	358
112	367
113	343
114	383
115	357
116	321
117	351
118	375
119	345
120	341
121	371
122	314
123	323
124	339
125	332
126	359
127	321
128	317
129	348
130	343
131	340
132	314
133	347
134	349
135	309
136	321
137	316
138	336
139	333
140	358
141	339
142	340
143	339
144	314
145	351
146	367
147	295
148	341
149	369
150	355
151	360
152	352
153	360
154	366
155	378
156	348
157	373
158	374
159	347
160	361
161	340
162	360
163	379
164	386
165	398
166	363
167	338
168	365
169	360
170	363
171	348
172	346
173	361
174	333
175	360
176	359
177	353
178	339
179	329
180	343
181	343
182	336
183	303
184	278
185	334
186	321
187	331
188	324
189	294
190	319
191	310
192	338
193	330
194	316
195	315
196	260
197	295
198	279
199	305
200	258
201	276
202	282
203	310
204	273
205	281
206	287
207	263
208	302
209	260
210	288
211	285
212	276
213	275
214	281
215	304
216	283
217	255
218	295
219	293
220	293
221	305
222	255
223	292
224	283
225	281
226	252
227	279
228	232
229	264
230	264
231	243
232	269
233	236
234	280
235	272
236	286
237	261
238	240
239	262
240	246
241	267
242	263
243	237
244	247
245	263
246	257
247	233
248	260
249	247
250	247
251	246
252	258
253	264
254	256
255	270
256	270
257	231
258	262
259	256
260	268
261	271
262	239
263	235
264	264
265	247
266	246
267	240
268	265
269	246
270	242
271	253
272	257
273	214
274	264
275	253
276	253
277	236
278	220
279	227
280	252
281	244
282	232
283	218
284	219
285	218
286	237
287	249
288	261
289	206
290	226
291	229
292	219
293	223
294	215
295	228
296	207
297	213
298	212
299	219
300	236
301	215
302	176
303	230
304	221
305	231
306	210
307	200
308	248
309	210
310	205
311	216
312	225
313	208
314	221
315	226
316	228
317	214
318	221
319	201
320	211
321	212
322	220
323	206
324	228
325	199
326	202
327	210
328	176
329	221
330	229
331	189
332	222
333	254
334	214
335	252
336	216
337	225
338	210
339	200
340	229
341	230
342	203
343	232
344	230
345	241
346	231
347	226
348	224
349	224
350	241
351	238
352	215
353	251
354	230
355	233
356	220
357	226
358	242
359	215
360	233
361	220
362	229
363	226
364	241
365	243
366	237
367	265
368	229
369	251
370	266
371	231
372	247
373	242
374	224
375	242
376	219
377	238
378	245
379	225
380	226
381	239
382	232
383	256
384	241
385	250
386	239
387	240
388	225
389	246
390	226
391	249
392	226
393	227
394	229
395	227
396	222
397	215
398	233
399	205
400	205
401	212
402	237
403	228
404	216
405	231
406	243
407	214
408	201
409	241
410	225
411	236
412	231
413	244
414	243
415	213
416	234
417	236
418	233
419	217
420	217
421	241
422	239
423	244
424	245
425	228
426	252
427	228
428	231
429	225
430	242
431	231
432	260
433	221
434	242
435	235
436	214
437	222
438	254
439	214
440	234
441	220
442	211
443	201
444	222
445	212
446	230
447	186
448	210
449	210
450	191
451	199
452	186
453	156
454	153
455	186
456	198
457	165
458	166
459	145
460	138
461	144
462	136
463	130
464	132
465	138
466	118
467	116
468	106
469	103
470	98
471	96
472	111
473	91
474	75
475	79
476	110
477	69
478	64
479	71
480	68
481	73
482	51
483	71
484	64
485	80
486	65
487	61
488	56
489	59
490	53
491	59
492	55
493	54
494	42
495	51
496	52
497	40
498	53
499	57
500	39
501	46
502	48
503	42
504	35
505	44
506	45
507	45
508	38
509	36
510	49
511	37
512	35
513	35
514	37
515	39
516	41
517	34
518	38
519	34
520	24
521	30
522	28
523	26
524	29
525	36
526	29
527	28
528	23
529	23
530	30
531	32
532	28
533	35
